date,Dubai,Brent,WTI,,
2020-06-04,38.82,39.99,37.41,,
2020-06-05,40.63,42.3,39.55,,
2020-06-08,42.94,40.8,38.19,,
2020-06-09,40.85,41.18,38.94,,
2020-06-10,40.91,41.73,39.6,,
2020-06-11,40.6,38.55,36.34,,
2020-06-12,38.42,38.73,36.26,,
2020-06-15,38.35,39.72,37.12,,
2020-06-16,40.29,40.96,38.38,,
2020-06-17,41.46,40.71,37.96,,
2020-06-18,41.09,41.51,38.84,,
2020-06-19,42.95,42.19,39.75,,
2020-06-22,42.32,43.08,40.46,,
2020-06-23,43.39,42.63,40.37,,
2020-06-24,42.49,40.31,38.01,,
2020-06-25,40.58,41.05,38.72,,
2020-06-26,42.02,41.02,38.49,,
2020-06-29,40.63,41.71,39.7,,
2020-06-30,42.07,41.15,39.27,,
2020-07-01,42.7,42.03,39.82,,
2020-07-02,42.85,43.14,40.65,,
2020-07-03,42.68,42.8,,,
2020-07-06,43.66,43.1,40.63,,
2020-07-07,42.9,43.08,40.62,,
2020-07-08,43.34,43.29,40.9,,
2020-07-09,43.63,42.35,39.62,,
2020-07-10,,43.24,40.55,,
2020-07-13,43.38,42.72,40.1,,
2020-07-14,42.78,42.9,40.29,,
2020-07-15,44.18,43.79,41.2,,
2020-07-16,43.37,43.37,40.75,,
2020-07-17,42.86,43.14,40.59,,
2020-07-20,42.72,43.28,40.81,,
2020-07-21,43.87,44.32,41.96,,
2020-07-22,44.12,44.29,41.9,,
2020-07-23,44.42,43.31,41.07,,
2020-07-24,43.11,43.34,41.29,,
2020-07-27,43.13,43.41,41.6,,
2020-07-28,43.12,43.22,41.04,,
2020-07-29,43.27,43.75,41.27,,
2020-07-30,43.14,42.94,39.92,,
2020-07-31,,43.3,40.27,,
2020-08-03,42.48,44.15,41.01,,
2020-08-04,42.97,44.43,41.7,,
2020-08-05,43.76,45.17,42.19,,
2020-08-06,43.71,45.09,41.95,,
2020-08-07,43.88,44.4,41.22,,
2020-08-10,,44.99,41.94,,
2020-08-11,44.12,44.5,41.61,,
2020-08-12,43.63,45.43,42.67,,
2020-08-13,44.18,44.96,42.24,,
2020-08-14,43.44,44.8,42.01,,
2020-08-17,43.67,45.37,42.89,,
2020-08-18,44.46,45.46,42.89,,
2020-08-19,43.8,45.37,42.93,,
2020-08-20,43.89,44.9,42.58,,
2020-08-21,43.96,44.35,42.34,,
2020-08-24,43.78,45.13,42.62,,
2020-08-25,44.34,45.86,43.35,,
2020-08-26,44.83,45.64,43.39,,
2020-08-27,45.01,45.09,43.04,,
2020-08-28,44.12,45.05,42.97,,
2020-08-31,45.93,45.28,42.61,,
2020-09-01,45.11,45.58,42.76,,
2020-09-02,45.3,44.43,41.51,,
2020-09-03,43.43,44.07,41.37,,
2020-09-04,43.78,42.66,39.77,,
2020-09-07,41.42,42.01,,,
2020-09-08,40.68,39.78,36.76,,
2020-09-09,39.49,40.79,38.05,,
2020-09-10,39.74,40.06,37.3,,
2020-09-11,39.27,39.83,37.33,,
2020-09-14,38.89,39.61,37.26,,
2020-09-15,39.24,40.53,38.28,,
2020-09-16,41.21,42.22,40.16,,
2020-09-17,41.67,43.3,40.97,,
2020-09-18,43.02,43.15,41.11,,
2020-09-21,41.63,41.44,39.31,,
2020-09-22,41.14,41.72,39.6,,
2020-09-23,41.38,41.77,39.93,,
2020-09-24,41.21,41.94,40.31,,
2020-09-25,41.98,41.92,40.25,,
2020-09-28,41.41,42.43,40.6,,
2020-09-29,41.87,41.03,39.29,,
2020-09-30,40.36,40.95,40.22,,
2020-10-01,41.12,40.93,38.72,,
2020-10-02,38.62,39.27,37.05,,
2020-10-05,39.27,41.29,39.22,,
2020-10-06,40.55,42.65,40.67,,
2020-10-07,41.24,41.99,39.95,,
2020-10-08,41.46,43.34,41.19,,
2020-10-09,42.06,42.85,40.6,,
2020-10-12,41.28,41.72,39.43,,
2020-10-13,41.19,42.45,40.2,,
2020-10-14,41.62,43.32,41.04,,
2020-10-15,42.01,43.16,40.96,,
2020-10-16,41.88,42.93,40.88,,
2020-10-19,41.77,42.62,40.83,,
2020-10-20,41.58,43.16,41.46,,
2020-10-21,41.71,41.73,40.03,,
2020-10-22,41.36,42.46,40.64,,
2020-10-23,41.67,41.77,39.85,,
2020-10-26,39.84,40.46,38.56,,
2020-10-27,39.9,41.2,39.57,,
2020-10-28,39.27,39.12,37.39,,
2020-10-29,38.26,37.65,36.17,,
2020-10-30,37.18,37.46,35.79,,
2020-11-02,36.3,38.97,36.81,,
2020-11-03,39.52,39.71,37.66,,
2020-11-04,39.76,41.23,39.15,,
2020-11-05,40.69,40.93,38.79,,
2020-11-06,40.57,39.45,37.14,,
2020-11-09,40.34,42.4,40.29,,
2020-11-10,42.49,43.61,41.36,,
2020-11-11,44.44,43.8,41.45,,
2020-11-12,43.95,43.53,41.12,,
2020-11-13,43.15,42.78,40.13,,
2020-11-16,43.74,43.82,41.34,,
2020-11-17,43.87,43.75,41.43,,
2020-11-18,43.78,44.34,41.82,,
2020-11-19,44,44.2,41.74,,
2020-11-20,44.19,44.96,42.15,,
2020-11-23,45.61,46.06,43.06,,
2020-11-24,45.86,47.86,44.91,,
2020-11-25,47.87,48.61,45.71,,
2020-11-26,47.49,47.8,,,
2020-11-27,47.13,48.18,45.53,,
2020-11-30,47.02,47.59,45.34,,
2020-12-01,47.59,47.42,44.55,,
2020-12-02,47.08,48.25,45.28,,
2020-12-03,48.06,48.71,45.64,,
2020-12-04,49.04,49.25,46.26,,
2020-12-07,48.29,48.79,45.76,,
2020-12-08,48.3,48.84,45.6,,
2020-12-09,49.14,48.86,45.52,,
2020-12-10,49.03,50.25,46.78,,
2020-12-11,50.47,49.97,46.57,,
2020-12-14,50.65,50.29,46.99,,
2020-12-15,50.17,50.76,47.62,,
2020-12-16,50.85,51.08,47.82,,
2020-12-17,51.46,51.5,48.36,,
2020-12-18,51.11,52.26,49.1,,
2020-12-21,50.26,50.91,47.74,,
2020-12-22,49.75,50.08,47.02,,
2020-12-23,49.61,51.2,48.12,,
2020-12-24,51.28,51.29,48.23,,
2020-12-28,51.07,50.86,47.62,,
2020-12-29,50.97,51.09,48,,
2020-12-30,51.05,51.34,48.4,,
2020-12-31,51.14,51.8,48.52,,
2021-01-04,52.49,51.09,47.62,,
2021-01-05,50.5,53.6,49.93,,
2021-01-06,53.51,54.3,50.63,,
2021-01-07,54.52,54.38,50.83,,
2021-01-08,54.58,55.99,52.24,,
2021-01-11,55.33,55.66,52.25,,
2021-01-12,55.71,56.58,53.21,,
2021-01-13,56.44,56.06,52.91,,
2021-01-14,55.7,56.42,53.57,,
2021-01-15,55.39,55.1,52.36,,
2021-01-18,54.19,54.75,,,
2021-01-19,55.19,55.9,52.98,,
2021-01-20,56.24,56.08,53.24,,
2021-01-21,55.49,56.1,53.13,,
2021-01-22,55.2,55.41,52.27,,
2021-01-25,55.41,55.88,52.77,,
2021-01-26,55.32,55.91,52.61,,
2021-01-27,55.74,55.81,52.85,,
2021-01-28,54.77,55.53,52.34,,
2021-01-29,54.65,55.88,52.2,,
2021-02-01,55,56.35,53.55,,
2021-02-02,56.77,57.46,54.76,,
2021-02-03,57.64,58.46,55.69,,
2021-02-04,58.36,58.84,56.23,,
2021-02-05,58.94,59.34,56.85,,
2021-02-08,59.8,60.56,57.97,,
2021-02-09,60.49,61.09,58.36,,
2021-02-10,60.39,61.47,58.68,,
2021-02-11,60.54,61.14,58.24,,
2021-02-12,,62.43,59.47,,
2021-02-15,62.48,63.3,,,
2021-02-16,62.3,63.35,60.05,,
2021-02-17,62.8,64.34,61.14,,
2021-02-18,63.26,63.93,60.52,,
2021-02-19,60.83,62.91,59.24,,
2021-02-22,61.28,65.24,61.49,,
2021-02-23,63.54,65.37,61.67,,
2021-02-24,62.89,67.04,63.22,,
2021-02-25,65.39,66.88,63.53,,
2021-02-26,64.29,66.13,61.5,,
2021-03-01,64.23,63.69,60.64,,
2021-03-02,61.41,62.7,59.75,,
2021-03-03,61.44,64.07,61.28,,
2021-03-04,63.11,66.74,63.83,,
2021-03-05,66.37,69.36,66.09,,
2021-03-08,68.32,68.24,65.05,,
2021-03-09,66.4,67.52,64.01,,
2021-03-10,65.3,67.9,64.44,,
2021-03-11,66.82,69.63,66.02,,
2021-03-12,67.9,69.22,65.61,,
2021-03-15,68.25,68.88,65.39,,
2021-03-16,66.46,68.39,64.8,,
2021-03-17,66.57,68,64.6,,
2021-03-18,65.29,63.28,60,,
2021-03-19,62.2,64.53,61.42,,
2021-03-22,63.18,64.62,61.55,,
2021-03-23,63,60.79,57.76,,
2021-03-24,60.98,64.41,61.18,,
2021-03-25,62.43,61.95,58.56,,
2021-03-26,62.07,64.57,60.97,,
2021-03-29,63.11,64.98,61.56,,
2021-03-30,63.9,64.14,60.55,,
2021-03-31,63.36,63.54,59.16,,
2021-04-01,61.51,64.86,61.45,,
2021-04-05,61.91,62.15,58.65,,
2021-04-06,61.34,62.74,59.33,,
2021-04-07,60.88,63.16,59.77,,
2021-04-08,61.24,63.2,59.6,,
2021-04-09,60.94,62.95,59.32,,
2021-04-12,61.1,63.28,59.7,,
2021-04-13,61.58,63.67,60.18,,
2021-04-14,62.56,66.58,63.15,,
2021-04-15,64.17,66.94,63.46,,
2021-04-16,65.12,66.77,63.13,,
2021-04-19,64.83,67.05,63.38,,
2021-04-20,65.74,66.57,62.44,,
2021-04-21,63.71,65.32,61.35,,
2021-04-22,62.25,65.4,61.43,,
2021-04-23,62.93,66.11,62.14,,
2021-04-26,62.37,65.65,61.91,,
2021-04-27,63.27,66.42,62.94,,
2021-04-28,63.57,67.27,63.86,,
2021-04-29,65.1,68.56,65.01,,
2021-04-30,65.27,67.25,63.58,,
2021-05-03,64.38,67.56,64.49,,
2021-05-04,65.83,68.88,65.69,,
2021-05-05,67.76,68.96,65.63,,
2021-05-06,67.17,68.09,64.71,,
2021-05-07,65.9,68.28,64.9,,
2021-05-10,66.74,68.32,64.92,,
2021-05-11,65.54,68.55,65.28,,
2021-05-12,66.56,69.32,66.08,,
2021-05-13,,67.05,63.82,,
2021-05-14,65.26,68.71,65.37,,
2021-05-17,67.17,69.46,66.27,,
2021-05-18,68.41,68.71,65.49,,
2021-05-19,66.11,66.66,63.36,,
2021-05-20,65.03,65.11,62.05,,
2021-05-21,63.25,66.44,63.58,,
2021-05-24,66.26,68.46,66.05,,
2021-05-25,67.37,68.65,66.07,,
2021-05-26,,68.87,66.21,,
2021-05-27,66.41,69.46,66.85,,
2021-05-28,67.41,69.63,66.32,,
2021-05-31,67.94,69.32,,,
2021-06-01,69.1,70.25,67.72,,
2021-06-02,69.21,71.35,68.83,,
2021-06-03,69.97,71.31,68.81,,
2021-06-04,70.1,71.89,69.62,,
2021-06-07,70.03,71.49,69.23,,
2021-06-08,69.34,72.22,70.05,,
2021-06-09,71.14,72.22,69.96,,
2021-06-10,70.71,72.52,70.29,,
2021-06-11,71.18,72.69,70.91,,
2021-06-14,72.01,72.86,70.88,,
2021-06-15,71.79,73.99,72.12,,
2021-06-16,72.78,74.39,72.15,,
2021-06-17,72.35,73.08,71.04,,
2021-06-18,70.98,73.51,71.64,,
2021-06-21,71.79,74.9,73.66,,
2021-06-22,72.52,74.81,73.06,,
2021-06-23,73.43,75.19,73.08,,
2021-06-24,73.73,75.56,73.3,,
2021-06-25,73.46,76.18,74.05,,
2021-06-28,73.88,74.68,72.91,,
2021-06-29,72.85,74.76,72.98,,
2021-06-30,72.87,75.13,73.47,,
2021-07-01,73.85,75.84,75.23,,
2021-07-02,74.09,76.17,75.16,,
2021-07-05,74.68,77.16,,,
2021-07-06,75.88,74.53,73.37,,
2021-07-07,73.29,73.43,72.2,,
2021-07-08,70.63,74.12,72.94,,
2021-07-09,73.03,75.55,74.56,,
2021-07-12,73.54,75.16,74.1,,
2021-07-13,74.36,76.49,75.25,,
2021-07-14,74.72,74.76,73.13,,
2021-07-15,72.23,73.47,71.65,,
2021-07-16,72.18,73.59,71.81,,
2021-07-19,71.68,68.62,66.42,,
2021-07-20,,69.35,67.42,,
2021-07-21,68.67,72.23,70.3,,
2021-07-22,71.43,73.79,71.91,,
2021-07-23,72.25,74.1,72.07,,
2021-07-26,71.59,74.5,71.91,,
2021-07-27,73.02,74.48,71.65,,
2021-07-28,72.82,74.74,72.39,,
2021-07-29,73.68,76.05,73.62,,
2021-07-30,73.9,76.33,73.95,,
2021-08-02,73.28,72.89,71.26,,
2021-08-03,71.88,72.41,70.56,,
2021-08-04,71.37,70.38,68.15,,
2021-08-05,68.8,71.29,69.09,,
2021-08-06,70.72,70.7,68.28,,
2021-08-09,,69.04,66.48,,
2021-08-10,68.91,70.63,68.29,,
2021-08-11,69.77,71.44,69.25,,
2021-08-12,70.52,71.31,69.09,,
2021-08-13,70.03,70.59,68.44,,
2021-08-16,68.9,69.51,67.29,,
2021-08-17,68.45,69.03,66.59,,
2021-08-18,68.58,68.23,65.46,,
2021-08-19,65.35,66.45,63.69,,
2021-08-20,65.37,65.18,62.32,,
2021-08-23,66.09,68.75,65.64,,
2021-08-24,68.7,71.05,67.54,,
2021-08-25,69.69,72.25,68.36,,
2021-08-26,70.11,71.07,67.42,,
2021-08-27,70.76,72.7,68.74,,
2021-08-30,71.13,73.41,69.21,,
2021-08-31,71.19,72.99,68.5,,
2021-09-01,70.43,71.59,68.59,,
2021-09-02,69.74,73.03,69.99,,
2021-09-03,71.26,72.61,69.29,,
2021-09-06,69.99,72.22,,,
2021-09-07,70.35,71.69,68.35,,
2021-09-08,69.78,72.6,69.3,,
2021-09-09,70.65,71.45,68.14,,
2021-09-10,70.85,72.92,69.72,,
2021-09-13,71.73,73.51,70.45,,
2021-09-14,72.29,73.6,70.46,,
2021-09-15,72.26,75.46,72.61,,
2021-09-16,73.09,75.67,72.61,,
2021-09-17,73.06,75.34,71.97,,
2021-09-20,72.13,73.92,70.29,,
2021-09-21,72.9,74.36,70.56,,
2021-09-22,73.3,76.19,72.23,,
2021-09-23,74.11,77.25,73.3,,
2021-09-24,74.77,78.09,73.98,,
2021-09-27,76.17,79.53,75.45,,
2021-09-28,77.34,79.09,75.29,,
2021-09-29,75.7,78.64,74.83,,
2021-09-30,75.92,78.52,75.03,,
2021-10-01,75.68,79.28,75.88,,
2021-10-04,77.17,81.26,77.62,,
2021-10-05,79.57,82.56,78.93,,
2021-10-06,80.55,81.08,77.43,,
2021-10-07,77.41,81.95,78.3,,
2021-10-08,81.23,82.39,79.35,,
2021-10-11,82.03,83.65,80.52,,
2021-10-12,82.07,83.42,80.64,,
2021-10-13,81.43,83.18,80.44,,
2021-10-14,82.28,84,81.31,,
2021-10-15,82.99,84.86,82.28,,
2021-10-18,83.89,84.33,82.44,,
2021-10-19,83.03,85.08,82.96,,
2021-10-20,82.56,85.82,83.87,,
2021-10-21,83.12,84.61,82.5,,
2021-10-22,82.57,85.53,83.76,,
2021-10-25,84.37,85.99,83.76,,
2021-10-26,83.94,86.4,84.65,,
2021-10-27,83.46,84.58,82.66,,
2021-10-28,81.91,84.32,82.81,,
2021-10-29,82.57,84.38,83.57,,
2021-11-01,81.99,84.71,84.05,,
2021-11-02,83.31,84.72,83.91,,
2021-11-03,81.89,81.99,80.86,,
2021-11-04,,80.54,78.81,,
2021-11-05,79.48,82.74,81.27,,
2021-11-08,81.99,83.43,81.93,,
2021-11-09,82.24,84.78,84.15,,
2021-11-10,83.97,82.64,81.34,,
2021-11-11,81.83,82.87,81.59,,
2021-11-12,81.57,82.17,80.79,,
2021-11-15,80.89,82.05,80.88,,
2021-11-16,81.96,82.43,80.76,,
2021-11-17,81.01,80.28,78.36,,
2021-11-18,78.66,81.24,79.01,,
2021-11-19,80.89,78.89,76.1,,
2021-11-22,78.42,79.7,76.75,,
2021-11-23,78.47,82.31,78.5,,
2021-11-24,81.86,82.25,78.39,,
2021-11-25,81.44,82.22,,,
2021-11-26,77.38,72.72,68.15,,
2021-11-29,75.17,73.44,69.95,,
2021-11-30,71.88,70.57,66.18,,
2021-12-01,71.13,68.87,65.57,,
2021-12-02,69.13,69.67,66.5,,
2021-12-03,70.79,69.88,66.26,,
2021-12-06,70.12,73.08,69.49,,
2021-12-07,73.22,75.44,72.05,,
2021-12-08,73.83,75.82,72.36,,
2021-12-09,74.48,74.42,70.94,,
2021-12-10,72.73,75.15,71.67,,
2021-12-13,74.11,74.39,71.29,,
2021-12-14,73.39,73.7,70.73,,
2021-12-15,72.01,73.88,70.87,,
2021-12-16,73.37,75.02,72.38,,
2021-12-17,73.36,73.52,70.86,,
2021-12-20,70.11,71.52,68.23,,
2021-12-21,70.56,73.98,71.12,,
2021-12-22,72.56,75.29,72.76,,
2021-12-23,73.54,76.85,73.79,,
2021-12-24,74.37,76.14,,,
2021-12-27,,78.6,75.57,,
2021-12-28,76.47,78.94,75.98,,
2021-12-29,76.91,79.23,76.56,,
2021-12-30,77.24,79.32,76.99,,
2021-12-31,77.12,77.78,75.21,,
2022-01-03,76.88,78.98,76.08,,
2022-01-04,77.51,80,76.99,,
2022-01-05,78.4,80.8,77.85,,
2022-01-06,78.83,81.99,79.46,,
2022-01-07,80.55,81.75,78.9,,
2022-01-10,80.36,80.87,78.23,,
2022-01-11,79.97,83.72,81.22,,
2022-01-12,82.19,84.67,82.64,,
2022-01-13,82.96,84.47,82.12,,
2022-01-14,83.75,86.06,83.82,,
2022-01-17,84.92,86.48,,,
2022-01-18,86.58,87.51,85.43,,
2022-01-19,86.37,88.44,86.96,,
2022-01-20,86.35,88.38,86.9,,
2022-01-21,85.14,87.89,85.14,,
2022-01-24,86.71,86.27,83.31,,
2022-01-25,84.86,88.2,85.6,,
2022-01-26,86.77,89.96,87.35,,
2022-01-27,87.8,89.34,86.61,,
2022-01-28,87.58,90.03,86.82,,
2022-01-31,88.39,91.21,88.15,,
2022-02-01,,89.16,88.2,,
2022-02-02,,89.47,88.26,,
2022-02-03,87.46,91.11,90.27,,
2022-02-04,90.22,93.27,92.31,,
2022-02-07,90.91,92.69,91.32,,
2022-02-08,90.42,90.78,89.36,,
2022-02-09,89.39,91.55,89.66,,
2022-02-10,90.6,91.41,89.88,,
2022-02-11,90.25,94.44,93.1,,
2022-02-14,92.72,96.48,95.46,,
2022-02-15,93.05,93.28,92.07,,
2022-02-16,92.6,94.81,93.66,,
2022-02-17,91.9,92.97,91.76,,
2022-02-18,90.3,93.54,91.07,,
2022-02-21,91.73,95.39,,,
2022-02-22,96.01,96.84,92.35,,
2022-02-23,93.65,96.84,92.1,,
2022-02-24,98.64,99.08,92.81,,
2022-02-25,95.84,97.93,91.59,,
2022-02-28,96.86,100.99,95.72,,
2022-03-01,98.71,104.97,103.41,,
2022-03-02,110.05,112.93,110.6,,
2022-03-03,116.65,110.46,107.67,,
2022-03-04,108.84,118.11,115.68,,
2022-03-07,125.19,123.21,119.4,,
2022-03-08,122.99,127.98,123.7,,
2022-03-09,127.86,111.14,108.7,,
2022-03-10,115.33,109.33,106.02,,
2022-03-11,110.49,112.67,109.33,,
2022-03-14,109.88,106.9,103.01,,
2022-03-15,99.78,99.91,96.44,,
2022-03-16,102.52,98.02,95.04,,
2022-03-17,100.86,106.64,102.98,,
2022-03-18,106.62,107.93,104.7,,
2022-03-21,109.81,115.62,112.12,,
2022-03-22,111.19,115.48,111.76,,
2022-03-23,111.8,121.6,114.93,,
2022-03-24,115.6,119.03,112.34,,
2022-03-25,111.93,120.65,113.9,,
2022-03-28,110.67,112.48,105.96,,
2022-03-29,108.58,110.23,104.24,,
2022-03-30,108.38,113.45,107.82,,
2022-03-31,107.71,107.91,100.28,,
2022-04-01,101.61,104.39,99.27,,
2022-04-04,101.84,107.53,103.28,,
2022-04-05,105.34,106.64,101.96,,
2022-04-06,103.79,101.07,96.23,,
2022-04-07,97.41,100.58,96.03,,
2022-04-08,98.14,102.78,98.26,,
2022-04-11,97.64,98.48,94.29,,
2022-04-12,98.14,104.64,100.6,,
2022-04-13,102.44,108.78,104.25,,
2022-04-14,105.88,111.7,106.95,,
2022-04-18,108.11,113.16,108.21,,
2022-04-19,108.69,107.25,102.56,,
2022-04-20,105.56,106.8,102.75,,
2022-04-21,106.17,108.33,103.79,,
2022-04-22,105.04,106.65,102.07,,
2022-04-25,99.72,102.32,98.54,,
2022-04-26,99.57,104.99,101.7,,
2022-04-27,103.05,105.32,102.02,,
2022-04-28,102.83,107.59,105.36,,
2022-04-29,105.37,109.34,104.69,,
2022-05-02,,107.58,105.17,,
2022-05-03,,104.97,102.41,,
2022-05-04,104.7,110.14,107.81,,
2022-05-05,106.66,110.9,108.26,,
2022-05-06,107.82,112.39,109.77,,
2022-05-09,107.99,105.94,103.09,,
2022-05-10,103.13,102.46,99.76,,
2022-05-11,102.94,107.51,105.71,,
2022-05-12,102.81,107.45,106.13,,
2022-05-13,106.65,111.55,110.49,,
2022-05-16,,114.24,114.2,,
2022-05-17,110.88,111.93,112.4,,
2022-05-18,109.79,109.11,109.59,,
2022-05-19,105.52,112.04,112.21,,
2022-05-20,108.07,112.55,113.23,,
2022-05-23,109.47,113.42,110.29,,
2022-05-24,107.94,113.56,109.77,,
2022-05-25,109.19,114.03,110.33,,
2022-05-26,108.93,117.4,114.09,,
2022-05-27,112.36,119.43,115.07,,
2022-05-30,113.84,121.67,,,
2022-05-31,116.41,122.84,114.67,,
2022-06-01,112.7,116.29,115.26,,
2022-06-02,108.99,117.61,116.87,,
2022-06-03,112.12,119.72,118.87,,
2022-06-06,115.66,119.51,118.5,,
2022-06-07,115.6,120.57,119.41,,
2022-06-08,116.52,123.58,122.11,,
2022-06-09,118.83,123.07,121.51,,
2022-06-10,118.94,122.01,120.67,,
2022-06-13,115.63,122.27,120.93,,
2022-06-14,118.67,121.17,118.93,,
2022-06-15,116.33,118.51,115.31,,
2022-06-16,114.99,119.81,117.59,,
2022-06-17,116.29,113.12,109.56,,
2022-06-20,108.43,114.13,,,
2022-06-21,111.79,114.65,110.65,,
2022-06-22,106.62,111.74,106.19,,
2022-06-23,106.48,110.05,104.27,,
2022-06-24,106.51,113.12,107.62,,
2022-06-27,110.03,115.09,109.57,,
2022-06-28,113.21,117.98,111.76,,
2022-06-29,114.22,116.26,109.78,,
2022-06-30,113.4,114.81,105.76,,
2022-07-01,106.34,111.63,108.43,,
2022-07-04,108.38,113.5,,,
2022-07-05,111.07,102.77,99.5,,
2022-07-06,101.73,100.69,98.53,,
2022-07-07,98.19,104.65,102.73,,
2022-07-08,104.03,107.02,104.79,,
2022-07-11,,107.1,104.09,,
2022-07-12,102.16,99.49,95.84,,
2022-07-13,98.41,99.57,96.3,,
2022-07-14,97.73,99.1,95.78,,
2022-07-15,98.33,101.16,97.59,,
2022-07-18,102.62,106.27,102.6,,
2022-07-19,104.84,107.35,104.22,,
2022-07-20,104.39,106.92,102.26,,
2022-07-21,101.96,103.86,96.35,,
2022-07-22,102.67,103.2,94.7,,
2022-07-25,101.25,105.15,96.7,,
2022-07-26,104.96,104.4,94.98,,
2022-07-27,101.43,106.62,97.26,,
2022-07-28,105.04,107.14,96.42,,
2022-07-29,107.23,110.01,98.62,,
2022-08-01,101.54,100.03,93.89,,
2022-08-02,98.02,100.54,94.42,,
2022-08-03,98.4,96.78,90.66,,
2022-08-04,95.73,94.12,88.54,,
2022-08-05,93.75,94.92,89.01,,
2022-08-08,94.31,96.65,90.76,,
2022-08-09,,96.31,90.5,,
2022-08-10,94.89,97.4,91.93,,
2022-08-11,96.03,99.6,94.34,,
2022-08-12,98.24,98.15,92.09,,
2022-08-15,94.6,95.1,89.41,,
2022-08-16,92.12,92.34,86.53,,
2022-08-17,90.45,93.65,88.11,,
2022-08-18,92.85,96.59,90.5,,
2022-08-19,94.36,96.72,90.77,,
2022-08-22,93.97,96.48,90.23,,
2022-08-23,96.54,100.22,93.74,,
2022-08-24,99.54,101.22,94.89,,
2022-08-25,99.92,99.34,92.52,,
2022-08-26,99.68,100.99,93.06,,
2022-08-29,100.21,105.09,97.01,,
2022-08-30,102.84,99.31,91.64,,
2022-08-31,97.88,96.49,89.55,,
2022-09-01,93.99,92.36,86.61,,
2022-09-02,94.74,93.02,86.87,,
2022-09-05,95.38,95.74,,,
2022-09-06,95.25,92.83,86.88,,
2022-09-07,92.27,88,81.94,,
2022-09-08,88.06,89.15,83.54,,
2022-09-09,90.45,92.84,86.79,,
2022-09-12,92.42,94,87.78,,
2022-09-13,94.5,93.17,87.31,,
2022-09-14,92.73,94.1,88.48,,
2022-09-15,93.66,90.84,85.1,,
2022-09-16,91.04,91.35,85.11,,
2022-09-19,90.36,92,85.73,,
2022-09-20,92.59,90.62,84.45,,
2022-09-21,92.77,89.83,82.94,,
2022-09-22,91.21,90.46,83.49,,
2022-09-23,88.82,86.15,78.74,,
2022-09-26,84.89,84.06,76.71,,
2022-09-27,84.25,86.27,78.5,,
2022-09-28,84.66,89.32,82.15,,
2022-09-29,87.33,88.49,81.23,,
2022-09-30,89.51,87.96,79.49,,
2022-10-03,88.28,88.86,83.63,,
2022-10-04,88.82,91.8,86.52,,
2022-10-05,91.22,93.37,87.76,,
2022-10-06,93.31,94.42,88.45,,
2022-10-07,94.36,97.92,92.64,,
2022-10-10,96.51,96.19,91.13,,
2022-10-11,93.73,94.29,89.35,,
2022-10-12,92.95,92.45,87.27,,
2022-10-13,91.19,94.57,89.11,,
2022-10-14,92.12,91.63,85.61,,
2022-10-17,89.69,91.62,85.46,,
2022-10-18,88.85,90.03,82.82,,
2022-10-19,85.79,92.41,85.55,,
2022-10-20,89.89,92.38,85.98,,
2022-10-21,90.74,93.5,85.05,,
2022-10-24,,93.26,84.58,,
2022-10-25,89.6,93.52,85.32,,
2022-10-26,90.39,95.69,87.91,,
2022-10-27,92.4,96.96,89.08,,
2022-10-28,92.66,95.77,87.9,,
2022-10-31,90.64,94.83,86.53,,
2022-11-01,91.44,94.65,88.37,,
2022-11-02,91.02,96.16,90,,
2022-11-03,89.83,94.67,88.17,,
2022-11-04,92.31,98.57,92.61,,
2022-11-07,92.92,97.92,91.79,,
2022-11-08,92.34,95.36,88.91,,
2022-11-09,89.8,92.65,85.83,,
2022-11-10,87.18,93.67,86.47,,
2022-11-11,91.05,95.99,88.96,,
2022-11-14,91.04,93.14,85.87,,
2022-11-15,86.83,93.86,86.92,,
2022-11-16,88.06,92.86,85.59,,
2022-11-17,87.18,89.78,81.64,,
2022-11-18,84.35,87.62,80.08,,
2022-11-21,81.27,87.45,79.73,,
2022-11-22,82.35,88.36,80.95,,
2022-11-23,81.83,85.41,77.94,,
2022-11-24,77.67,85.34,,,
2022-11-25,81.08,83.63,76.28,,
2022-11-28,76.68,83.19,77.24,,
2022-11-29,80.96,83.03,78.2,,
2022-11-30,80.44,85.43,80.55,,
2022-12-01,81.37,86.88,81.22,,
2022-12-02,80.98,85.57,79.98,,
2022-12-05,80.81,82.68,76.93,,
2022-12-06,77.97,79.35,74.25,,
2022-12-07,74.85,77.17,72.01,,
2022-12-08,73.09,76.15,71.46,,
2022-12-09,72.05,76.1,71.02,,
2022-12-12,71.83,77.99,73.17,,
2022-12-13,75.48,80.68,75.39,,
2022-12-14,76.71,82.7,77.28,,
2022-12-15,77.73,81.21,76.11,,
2022-12-16,76.36,79.04,74.29,,
2022-12-19,75.36,79.8,75.19,,
2022-12-20,75.79,79.99,76.09,,
2022-12-21,76.74,82.2,78.29,,
2022-12-22,78.88,80.98,77.49,,
2022-12-23,78.11,83.92,79.56,,
2022-12-27,80.63,84.33,79.53,,
2022-12-28,80,83.26,78.96,,
2022-12-29,78.15,82.26,78.4,,
2022-12-30,78.77,85.91,80.26,,
2023-01-03,82.07,82.1,76.93,,
2023-01-04,77.1,77.84,72.84,,
2023-01-05,75.19,78.69,73.67,,
2023-01-06,75.2,78.57,73.77,,
2023-01-09,77.09,79.65,74.63,,
